id,ancestor_list,origin_time,score_AVE
46058,[45037],459,7.000000
46059,[45054],459,4.500000
46060,[45100],459,2.000000
46061,[45008],459,6.000000
46062,[45100],459,10.000000
46063,[45100],459,6.500000
46064,[45100],459,13.000000
46065,[45026],459,17.000000
46066,[45008],459,7.500000
46067,[45037],459,3.500000
46068,[45008],459,6.500000
46069,[45008],459,3.000000
46070,[45008],459,6.000000
46071,[45008],459,7.500000
46072,[45037],459,7.000000
46073,[45100],459,6.500000
46074,[45040],459,0.500000
46075,[45037],459,5.500000
46076,[45100],459,0.000000
46077,[45008],459,7.500000
46078,[45065],459,2.000000
46079,[45100],459,1.500000
46080,[45040],459,8.000000
46081,[45074],459,6.000000
46082,[45026],459,4.000000
46083,[45045],459,9.000000
46084,[45026],459,8.500000
46085,[45100],459,6.500000
46086,[45009],459,5.000000
46087,[45100],459,8.500000
46088,[45008],459,9.000000
46089,[45049],459,0.000000
46090,[45054],459,4.000000
46091,[45100],459,3.000000
46092,[45008],459,4.500000
46093,[45100],459,7.000000
46094,[45037],459,2.000000
46095,[45008],459,6.000000
46096,[45008],459,6.000000
46097,[45026],459,3.500000
46098,[45045],459,5.500000
46099,[45008],459,5.000000
46100,[45054],459,4.500000
47001,[46039],469,6.000000
47002,[46054],469,11.500000
47003,[46039],469,9.500000
47004,[46039],469,3.500000
47005,[46067],469,3.500000
47006,[46015],469,8.500000
47007,[46003],469,7.000000
47008,[46058],469,3.000000
47009,[46052],469,8.500000
47010,[46058],469,5.000000
47011,[46033],469,3.500000
47012,[46022],469,8.500000
47013,[46039],469,7.000000
47014,[46067],469,6.500000
47015,[46002],469,5.500000
47016,[46033],469,3.000000
47017,[46013],469,0.000000
47018,[46052],469,7.000000
47019,[46033],469,12.000000
47020,[46038],469,7.500000
47021,[46022],469,9.500000
47022,[46039],469,5.000000
47023,[46092],469,7.500000
47024,[46039],469,4.500000
47025,[46039],469,3.000000
47026,[46067],469,3.000000
47027,[46003],469,7.500000
47028,[46039],469,10.500000
47029,[46039],469,8.000000
47030,[46022],469,5.500000
47031,[46092],469,2.000000
47032,[46039],469,5.000000
47033,[46058],469,7.500000
47034,[46067],469,5.500000
47035,[46039],469,3.000000
47036,[46003],469,6.500000
47037,[46039],469,3.000000
47038,[46039],469,0.000000
47039,[46039],469,2.000000
47040,[46013],469,6.000000
47041,[46022],469,8.500000
47042,[46039],469,0.500000
47043,[46039],469,2.500000
47044,[46013],469,2.500000
47045,[46052],469,8.500000
47046,[46039],469,8.500000
47047,[46015],469,5.000000
47048,[46039],469,6.500000
47049,[46039],469,2.500000
47050,[46092],469,0.000000
47051,[46033],469,4.000000
47052,[46039],469,7.000000
47053,[46039],469,4.000000
47054,[46033],469,0.000000
47055,[46067],469,3.000000
47056,[46054],469,6.000000
47057,[46003],469,7.500000
47058,[46084],469,6.500000
47059,[46013],469,2.500000
47060,[46067],469,2.000000
47061,[46033],469,1.500000
47062,[46013],469,6.500000
47063,[46039],469,10.500000
47064,[46084],469,3.500000
47065,[46039],469,10.000000
47066,[46039],469,6.000000
47067,[46033],469,3.000000
47068,[46033],469,7.000000
47069,[46002],469,11.500000
47070,[46054],469,5.500000
47071,[46033],469,3.000000
47072,[46033],469,5.000000
47073,[46015],469,6.000000
47074,[46013],469,5.500000
47075,[46039],469,2.000000
47076,[46022],469,1.000000
47077,[46033],469,5.500000
47078,[46039],469,8.000000
47079,[46013],469,2.500000
47080,[46003],469,6.000000
47081,[46058],469,4.000000
47082,[46039],469,9.000000
47083,[46039],469,7.500000
47084,[46052],469,4.500000
47085,[46015],469,6.000000
47086,[46054],469,4.000000
47087,[46039],469,10.000000
47088,[46019],469,6.500000
47089,[46051],469,11.000000
47090,[46033],469,2.500000
47091,[46067],469,3.000000
47092,[46039],469,6.000000
47093,[46033],469,1.500000
47094,[46058],469,2.000000
47095,[46039],469,3.500000
47096,[46022],469,8.500000
47097,[46054],469,7.500000
47098,[46022],469,7.000000
47099,[46039],469,7.000000
47100,[46015],469,4.500000
48001,[47077],479,5.500000
48002,[47007],479,6.000000
48003,[47073],479,5.000000
48004,[47023],479,4.500000
48005,[47001],479,17.000000
48006,[47041],479,7.500000
48007,[47098],479,6.500000
48008,[47082],479,5.000000
48009,[47007],479,6.500000
48010,[47068],479,5.000000
48011,[47041],479,5.000000
48012,[47027],479,5.000000
48013,[47007],479,6.500000
48014,[47023],479,4.500000
48015,[47082],479,7.000000
48016,[47088],479,10.000000
48017,[47007],479,9.000000
48018,[47034],479,7.000000
48019,[47098],479,5.000000
48020,[47077],479,1.000000
48021,[47027],479,3.500000
48022,[47061],479,4.500000
48023,[47027],479,5.500000
48024,[47046],479,6.000000
48025,[47007],479,4.500000
48026,[47027],479,7.000000
48027,[47098],479,9.000000
48028,[47098],479,9.000000
48029,[47073],479,3.500000
48030,[47001],479,0.000000
48031,[47041],479,0.500000
48032,[47082],479,6.000000
48033,[47001],479,11.000000
48034,[47082],479,5.000000
48035,[47082],479,9.000000
48036,[47098],479,7.500000
48037,[47007],479,5.500000
48038,[47027],479,8.000000
48039,[47098],479,7.000000
48040,[47001],479,7.000000
48041,[47041],479,5.500000
48042,[47027],479,4.500000
48043,[47013],479,6.500000
48044,[47061],479,6.500000
48045,[47032],479,6.500000
48046,[47023],479,3.500000
48047,[47061],479,10.500000
48048,[47068],479,8.500000
48049,[47088],479,10.000000
48050,[47082],479,7.500000
48051,[47027],479,2.000000
48052,[47061],479,4.500000
48053,[47088],479,7.000000
48054,[47007],479,7.000000
48055,[47082],479,8.500000
48056,[47082],479,6.000000
48057,[47098],479,4.500000
48058,[47007],479,4.500000
48059,[47073],479,6.000000
48060,[47007],479,6.000000
48061,[47041],479,5.500000
48062,[47088],479,2.000000
48063,[47041],479,7.000000
48064,[47061],479,10.500000
48065,[47082],479,5.000000
48066,[47007],479,3.000000
48067,[47027],479,7.500000
48068,[47007],479,5.000000
48069,[47027],479,5.500000
48070,[47027],479,5.500000
48071,[47027],479,6.000000
48072,[47041],479,5.500000
48073,[47088],479,2.000000
48074,[47068],479,11.500000
48075,[47088],479,5.000000
48076,[47032],479,2.500000
48077,[47023],479,6.000000
48078,[47007],479,5.000000
48079,[47034],479,5.500000
48080,[47001],479,7.500000
48081,[47007],479,7.500000
48082,[47001],479,5.500000
48083,[47061],479,1.500000
48084,[47073],479,4.500000
48085,[47098],479,3.000000
48086,[47082],479,10.500000
48087,[47082],479,12.000000
48088,[47001],479,11.500000
48089,[47034],479,3.500000
48090,[47073],479,7.000000
48091,[47001],479,9.000000
48092,[47082],479,5.500000
48093,[47027],479,7.500000
48094,[47068],479,3.000000
48095,[47088],479,8.500000
48096,[47061],479,7.500000
48097,[47098],479,7.000000
48098,[47034],479,12.000000
48099,[47041],479,3.500000
48100,[47077],479,0.500000
49001,[48086],489,3.000000
49002,[48046],489,5.500000
49003,[48046],489,4.500000
49004,[48047],489,4.500000
49005,[48014],489,7.000000
49006,[48086],489,7.500000
49007,[48098],489,6.500000
49008,[48093],489,7.500000
49009,[48014],489,4.000000
49010,[48016],489,4.000000
49011,[48023],489,5.500000
49012,[48086],489,11.500000
49013,[48093],489,6.000000
49014,[48075],489,3.500000
49015,[48018],489,3.500000
49016,[48091],489,10.500000
49017,[48091],489,6.500000
49018,[48046],489,7.000000
49019,[48046],489,5.500000
49020,[48016],489,5.000000
49021,[48005],489,2.500000
49022,[48098],489,6.000000
49023,[48075],489,11.500000
49024,[48012],489,1.000000
49025,[48047],489,4.500000
49026,[48014],489,3.000000
49027,[48038],489,8.000000
49028,[48012],489,5.000000
49029,[48038],489,7.500000
49030,[48005],489,4.500000
49031,[48091],489,3.000000
49032,[48018],489,7.500000
49033,[48095],489,1.000000
49034,[48038],489,8.000000
49035,[48018],489,8.000000
49036,[48093],489,7.500000
49037,[48018],489,7.500000
49038,[48023],489,4.000000
49039,[48098],489,0.000000
49040,[48098],489,5.500000
49041,[48095],489,6.000000
49042,[48093],489,5.000000
49043,[48095],489,7.000000
49044,[48091],489,7.000000
49045,[48098],489,9.000000
49046,[48014],489,7.000000
49047,[48075],489,7.000000
49048,[48095],489,4.000000
49049,[48018],489,8.000000
49050,[48098],489,3.000000
49051,[48093],489,7.000000
49052,[48093],489,4.500000
49053,[48093],489,5.000000
49054,[48014],489,4.000000
49055,[48093],489,7.000000
49056,[48095],489,8.000000
49057,[48095],489,5.500000
49058,[48005],489,1.500000
49059,[48095],489,2.000000
49060,[48075],489,8.500000
49061,[48012],489,7.000000
49062,[48091],489,10.000000
49063,[48093],489,5.000000
49064,[48093],489,7.500000
49065,[48086],489,3.000000
49066,[48098],489,6.000000
49067,[48038],489,0.000000
49068,[48014],489,5.500000
49069,[48012],489,5.000000
49070,[48046],489,7.500000
49071,[48046],489,8.000000
49072,[48046],489,5.000000
49073,[48091],489,5.000000
49074,[48018],489,7.000000
49075,[48093],489,8.500000
49076,[48095],489,4.500000
49077,[48098],489,4.500000
49078,[48091],489,7.500000
49079,[48046],489,5.500000
49080,[48091],489,2.000000
49081,[48086],489,0.000000
49082,[48012],489,6.000000
49083,[48091],489,4.500000
49084,[48098],489,10.500000
49085,[48091],489,6.500000
49086,[48038],489,5.500000
49087,[48093],489,4.500000
49088,[48095],489,9.000000
49089,[48012],489,8.000000
49090,[48091],489,7.500000
49091,[48038],489,6.000000
49092,[48091],489,2.500000
49093,[48091],489,2.500000
49094,[48005],489,10.000000
49095,[48091],489,7.500000
49096,[48093],489,4.500000
49097,[48091],489,2.000000
49098,[48095],489,2.000000
49099,[48047],489,5.500000
49100,[48075],489,8.500000
50001,[49047],499,12.000000
50002,[49075],499,4.500000
50003,[49056],499,9.500000
50004,[49057],499,6.000000
50005,[49029],499,4.500000
50006,[49043],499,6.500000
50007,[49075],499,4.500000
50008,[49015],499,2.500000
50009,[49091],499,7.500000
50010,[49062],499,5.000000
50011,[49047],499,6.500000
50012,[49015],499,7.000000
50013,[49062],499,2.000000
50014,[49007],499,5.000000
50015,[49075],499,4.000000
50016,[49010],499,2.000000
50017,[49057],499,2.500000
50018,[49062],499,4.500000
50019,[49037],499,4.000000
50020,[49075],499,5.000000
50021,[49055],499,5.500000
50022,[49063],499,5.500000
50023,[49043],499,1.000000
50024,[49062],499,3.000000
50025,[49055],499,6.000000
50026,[49057],499,9.500000
50027,[49015],499,8.000000
50028,[49037],499,7.500000
50029,[49007],499,2.000000
50030,[49075],499,6.500000
50031,[49007],499,5.500000
50032,[49047],499,4.500000
50033,[49062],499,4.500000
50034,[49043],499,9.500000
50035,[49075],499,0.500000
50036,[49047],499,7.000000
50037,[49047],499,5.500000
50038,[49047],499,5.500000
50039,[49075],499,6.000000
50040,[49015],499,13.500000
50041,[49007],499,5.500000
50042,[49007],499,4.000000
50043,[49075],499,8.500000
50044,[49057],499,9.000000
50045,[49075],499,8.500000
50046,[49062],499,8.500000
50047,[49057],499,4.000000
50048,[49075],499,8.000000
50049,[49057],499,1.000000
50050,[49047],499,3.000000
50051,[49037],499,7.000000
50052,[49075],499,4.000000
50053,[49055],499,5.500000
50054,[49055],499,3.000000
50055,[49037],499,6.500000
50056,[49062],499,2.500000
50057,[49043],499,6.500000
50058,[49047],499,2.500000
50059,[49075],499,5.500000
50060,[49062],499,4.500000
50061,[49062],499,8.000000
50062,[49075],499,4.500000
50063,[49075],499,5.500000
50064,[49047],499,6.000000
50065,[49075],499,8.000000
50066,[49027],499,6.500000
50067,[49047],499,5.500000
50068,[49047],499,3.000000
50069,[49075],499,9.000000
50070,[49056],499,5.500000
50071,[49075],499,4.000000
50072,[49029],499,1.500000
50073,[49062],499,7.000000
50074,[49075],499,7.000000
50075,[49010],499,0.000000
50076,[49091],499,4.000000
50077,[49027],499,7.500000
50078,[49027],499,6.500000
50079,[49062],499,4.000000
50080,[49055],499,8.500000
50081,[49007],499,7.000000
50082,[49075],499,6.000000
50083,[49055],499,6.500000
50084,[49047],499,4.000000
50085,[49056],499,3.500000
50086,[49027],499,0.000000
50087,[49029],499,4.000000
50088,[49075],499,7.000000
50089,[49057],499,1.000000
50090,[49063],499,4.500000
50091,[49062],499,9.500000
50092,[49047],499,6.500000
50093,[49075],499,7.500000
50094,[49075],499,5.000000
50095,[49037],499,6.000000
50096,[49075],499,5.500000
50097,[49047],499,5.500000
50098,[49027],499,3.500000
50099,[49043],499,5.500000
50100,[49047],499,5.000000
51001,[50067],509,5.500000
51002,[50020],509,7.500000
51003,[50019],509,7.500000
51004,[50067],509,4.500000
51005,[50004],509,4.000000
51006,[50012],509,9.000000
51007,[50069],509,6.000000
51008,[50081],509,5.000000
51009,[50067],509,6.500000
51010,[50085],509,6.500000
51011,[50020],509,8.000000
51012,[50047],509,6.000000
51013,[50069],509,5.500000
51014,[50012],509,0.500000
51015,[50069],509,4.500000
51016,[50020],509,6.500000
51017,[50069],509,7.500000
51018,[50085],509,6.000000
51019,[50081],509,2.500000
51020,[50074],509,6.000000
51021,[50020],509,3.500000
51022,[50027],509,7.500000
51023,[50036],509,2.500000
51024,[50004],509,4.000000
51025,[50004],509,2.500000
51026,[50019],509,3.500000
51027,[50067],509,8.500000
51028,[50021],509,3.500000
51029,[50099],509,8.500000
51030,[50012],509,1.500000
51031,[50067],509,6.000000
51032,[50074],509,5.500000
51033,[50085],509,7.500000
51034,[50012],509,3.000000
51035,[50012],509,4.000000
51036,[50028],509,2.000000
51037,[50021],509,7.500000
51038,[50069],509,5.500000
51039,[50004],509,5.000000
51040,[50028],509,5.000000
51041,[50067],509,8.500000
51042,[50067],509,4.000000
51043,[50081],509,1.000000
51044,[50047],509,5.000000
51045,[50012],509,6.000000
51046,[50003],509,0.500000
51047,[50069],509,6.000000
51048,[50028],509,3.000000
51049,[50067],509,5.500000
51050,[50004],509,3.500000
51051,[50019],509,0.000000
51052,[50020],509,9.000000
51053,[50028],509,7.500000
51054,[50069],509,4.000000
51055,[50085],509,8.000000
51056,[50047],509,6.500000
51057,[50012],509,2.000000
51058,[50027],509,3.500000
51059,[50028],509,5.000000
51060,[50004],509,5.000000
51061,[50021],509,1.500000
51062,[50028],509,4.500000
51063,[50085],509,8.500000
51064,[50020],509,3.000000
51065,[50081],509,5.500000
51066,[50069],509,6.000000
51067,[50028],509,9.500000
51068,[50036],509,7.500000
51069,[50020],509,5.000000
51070,[50004],509,2.000000
51071,[50069],509,6.000000
51072,[50085],509,1.500000
51073,[50069],509,6.000000
51074,[50012],509,4.500000
51075,[50021],509,9.000000
51076,[50067],509,3.000000
51077,[50028],509,4.000000
51078,[50069],509,6.500000
51079,[50067],509,5.000000
51080,[50074],509,7.000000
51081,[50069],509,10.000000
51082,[50021],509,3.500000
51083,[50099],509,8.500000
51084,[50047],509,5.500000
51085,[50021],509,8.000000
51086,[50021],509,5.000000
51087,[50019],509,4.500000
51088,[50085],509,7.000000
51089,[50074],509,7.500000
51090,[50004],509,7.500000
51091,[50067],509,9.000000
51092,[50004],509,3.500000
51093,[50021],509,5.000000
51094,[50004],509,10.000000
51095,[50021],509,7.500000
51096,[50021],509,8.000000
51097,[50004],509,6.000000
51098,[50004],509,3.500000
51099,[50081],509,2.000000
51100,[50085],509,1.500000
52001,[51047],519,7.500000
52002,[51089],519,9.500000
52003,[51029],519,10.000000
52004,[51029],519,6.500000
52005,[51042],519,4.000000
52006,[51042],519,9.000000
52007,[51029],519,6.000000
52008,[51047],519,6.000000
52009,[51042],519,7.500000
52010,[51042],519,6.000000
52011,[51052],519,8.500000
52012,[51047],519,7.000000
52013,[51042],519,2.500000
52014,[51055],519,5.000000
52015,[51042],519,5.000000
52016,[51029],519,3.000000
52017,[51042],519,4.000000
52018,[51047],519,5.500000
52019,[51029],519,3.000000
52020,[51088],519,8.000000
52021,[51047],519,1.500000
52022,[51089],519,4.500000
52023,[51042],519,8.500000
52024,[51047],519,6.000000
52025,[51052],519,5.000000
52026,[51029],519,0.000000
52027,[51047],519,4.500000
52028,[51086],519,6.000000
52029,[51089],519,6.000000
52030,[51047],519,8.500000
52031,[51080],519,5.000000
52032,[51080],519,8.000000
52033,[51047],519,5.000000
52034,[51088],519,5.500000
52035,[51080],519,4.500000
52036,[51052],519,4.000000
52037,[51047],519,5.000000
52038,[51047],519,4.500000
52039,[51035],519,9.000000
52040,[51088],519,8.500000
52041,[51042],519,7.500000
52042,[51047],519,4.000000
52043,[51047],519,4.000000
52044,[51042],519,4.000000
52045,[51059],519,7.000000
52046,[51029],519,6.000000
52047,[51088],519,6.000000
52048,[51035],519,12.000000
52049,[51029],519,4.500000
52050,[51047],519,8.000000
52051,[51029],519,9.500000
52052,[51029],519,1.500000
52053,[51059],519,7.500000
52054,[51052],519,8.000000
52055,[51055],519,11.500000
52056,[51042],519,5.500000
52057,[51080],519,7.500000
52058,[51029],519,4.500000
52059,[51029],519,4.500000
52060,[51042],519,1.000000
52061,[51052],519,6.000000
52062,[51080],519,1.000000
52063,[51029],519,9.000000
52064,[51047],519,5.500000
52065,[51042],519,0.000000
52066,[51042],519,9.500000
52067,[51088],519,5.500000
52068,[51029],519,8.500000
52069,[51047],519,5.500000
52070,[51047],519,7.000000
52071,[51080],519,4.500000
52072,[51080],519,8.500000
52073,[51047],519,7.500000
52074,[51042],519,0.000000
52075,[51086],519,5.500000
52076,[51080],519,6.000000
52077,[51080],519,6.500000
52078,[51029],519,5.500000
52079,[51029],519,6.000000
52080,[51086],519,9.500000
52081,[51042],519,8.500000
52082,[51047],519,5.500000
52083,[51029],519,4.000000
52084,[51086],519,5.000000
52085,[51047],519,4.500000
52086,[51080],519,4.500000
52087,[51029],519,4.500000
52088,[51035],519,7.000000
52089,[51080],519,7.000000
52090,[51042],519,4.000000
52091,[51052],519,4.000000
52092,[51089],519,8.000000
52093,[51042],519,8.000000
52094,[51042],519,10.000000
52095,[51029],519,5.500000
52096,[51080],519,4.000000
52097,[51059],519,8.500000
52098,[51035],519,8.000000
52099,[51035],519,3.500000
52100,[51042],519,5.500000
53001,[52030],529,7.500000
53002,[52092],529,6.000000
53003,[52060],529,4.000000
53004,[52060],529,12.500000
53005,[52060],529,12.000000
53006,[52078],529,11.500000
53007,[52030],529,6.000000
53008,[52092],529,7.500000
53009,[52092],529,7.000000
53010,[52048],529,3.500000
53011,[52092],529,4.500000
53012,[52030],529,6.500000
53013,[52092],529,4.000000
53014,[52015],529,10.000000
53015,[52030],529,5.500000
53016,[52048],529,9.500000
53017,[52030],529,7.000000
53018,[52048],529,8.500000
53019,[52060],529,7.000000
53020,[52030],529,6.500000
53021,[52060],529,6.000000
53022,[52060],529,10.000000
53023,[52030],529,7.000000
53024,[52060],529,9.500000
53025,[52030],529,3.500000
53026,[52092],529,6.500000
53027,[52092],529,7.000000
53028,[52030],529,6.500000
53029,[52081],529,7.000000
53030,[52078],529,1.500000
53031,[52078],529,13.000000
53032,[52025],529,8.000000
53033,[52060],529,4.500000
53034,[52060],529,8.500000
53035,[52060],529,8.500000
53036,[52060],529,9.000000
53037,[52081],529,3.500000
53038,[52092],529,1.000000
53039,[52012],529,6.500000
53040,[52058],529,7.000000
53041,[52015],529,6.500000
53042,[52048],529,6.000000
53043,[52012],529,6.000000
53044,[52011],529,6.000000
53045,[52092],529,8.000000
53046,[52048],529,6.500000
53047,[52011],529,5.000000
53048,[52015],529,8.000000
53049,[52030],529,7.500000
53050,[52048],529,8.000000
53051,[52025],529,6.000000
53052,[52092],529,3.500000
53053,[52092],529,5.500000
53054,[52058],529,1.500000
53055,[52078],529,4.000000
53056,[52015],529,2.500000
53057,[52078],529,8.000000
53058,[52081],529,6.000000
53059,[52060],529,7.000000
53060,[52048],529,12.000000
53061,[52060],529,9.000000
53062,[52060],529,3.500000
53063,[52048],529,10.500000
53064,[52012],529,6.000000
53065,[52012],529,7.000000
53066,[52025],529,6.000000
53067,[52081],529,4.500000
53068,[52060],529,7.000000
53069,[52048],529,5.500000
53070,[52012],529,4.500000
53071,[52011],529,6.500000
53072,[52030],529,6.500000
53073,[52012],529,5.500000
53074,[52092],529,6.000000
53075,[52060],529,7.000000
53076,[52060],529,1.500000
53077,[52092],529,8.500000
53078,[52060],529,6.500000
53079,[52078],529,3.000000
53080,[52048],529,9.500000
53081,[52030],529,4.500000
53082,[52060],529,5.000000
53083,[52048],529,3.500000
53084,[52092],529,4.500000
53085,[52078],529,4.000000
53086,[52060],529,5.500000
53087,[52048],529,7.000000
53088,[52092],529,6.500000
53089,[52025],529,6.500000
53090,[52012],529,7.000000
53091,[52015],529,8.000000
53092,[52011],529,3.500000
53093,[52030],529,6.000000
53094,[52015],529,7.500000
53095,[52048],529,7.500000
53096,[52078],529,9.500000
53097,[52030],529,8.000000
53098,[52048],529,6.000000
53099,[52060],529,8.000000
53100,[52012],529,6.500000
54001,[53016],539,4.500000
54002,[53077],539,5.500000
54003,[53077],539,5.500000
54004,[53023],539,7.000000
54005,[53059],539,4.000000
54006,[53022],539,3.500000
54007,[53057],539,9.000000
54008,[53085],539,7.500000
54009,[53063],539,8.500000
54010,[53057],539,5.500000
54011,[53022],539,7.500000
54012,[53016],539,1.500000
54013,[53029],539,1.000000
54014,[53023],539,9.000000
54015,[53077],539,6.000000
54016,[53077],539,6.000000
54017,[53085],539,9.000000
54018,[53029],539,2.500000
54019,[53059],539,4.500000
54020,[53012],539,6.000000
54021,[53022],539,3.500000
54022,[53077],539,4.500000
54023,[53035],539,6.000000
54024,[53077],539,7.000000
54025,[53013],539,4.500000
54026,[53022],539,7.000000
54027,[53059],539,3.000000
54028,[53035],539,6.000000
54029,[53063],539,4.500000
54030,[53085],539,3.000000
54031,[53035],539,2.500000
54032,[53023],539,5.500000
54033,[53016],539,1.000000
54034,[53013],539,2.000000
54035,[53085],539,7.500000
54036,[53077],539,7.000000
54037,[53023],539,5.500000
54038,[53012],539,4.500000
54039,[53012],539,0.000000
54040,[53023],539,6.500000
54041,[53022],539,6.500000
54042,[53024],539,2.500000
54043,[53022],539,7.500000
54044,[53012],539,7.000000
54045,[53016],539,0.500000
54046,[53024],539,4.500000
54047,[53077],539,6.500000
54048,[53024],539,5.500000
54049,[53022],539,0.000000
54050,[53016],539,5.000000
54051,[53085],539,6.000000
54052,[53016],539,8.000000
54053,[53023],539,10.000000
54054,[53012],539,8.000000
54055,[53077],539,4.000000
54056,[53085],539,7.500000
54057,[53024],539,7.000000
54058,[53016],539,4.000000
54059,[53077],539,3.500000
54060,[53012],539,7.000000
54061,[53016],539,6.000000
54062,[53016],539,10.500000
54063,[53012],539,6.500000
54064,[53022],539,7.000000
54065,[53012],539,5.500000
54066,[53024],539,4.500000
54067,[53022],539,8.000000
54068,[53059],539,0.000000
54069,[53059],539,10.000000
54070,[53077],539,7.500000
54071,[53016],539,4.500000
54072,[53022],539,7.000000
54073,[53016],539,7.500000
54074,[53077],539,3.500000
54075,[53023],539,8.500000
54076,[53023],539,5.000000
54077,[53059],539,6.000000
54078,[53012],539,7.000000
54079,[53016],539,9.000000
54080,[53016],539,8.000000
54081,[53016],539,10.000000
54082,[53022],539,4.500000
54083,[53029],539,5.500000
54084,[53059],539,6.000000
54085,[53016],539,2.000000
54086,[53023],539,7.000000
54087,[53085],539,4.000000
54088,[53087],539,8.000000
54089,[53022],539,0.000000
54090,[53016],539,7.500000
54091,[53022],539,3.000000
54092,[53012],539,5.500000
54093,[53057],539,11.500000
54094,[53016],539,5.000000
54095,[53023],539,5.500000
54096,[53024],539,10.000000
54097,[53013],539,2.500000
54098,[53012],539,3.000000
54099,[53016],539,6.500000
54100,[53012],539,6.500000
55001,[54002],549,5.500000
55002,[54080],549,6.000000
55003,[54088],549,6.000000
55004,[54002],549,8.500000
55005,[54087],549,3.500000
55006,[54011],549,7.500000
55007,[54011],549,6.000000
55008,[54088],549,5.000000
55009,[54087],549,3.500000
55010,[54053],549,7.000000
55011,[54052],549,6.000000
55012,[54055],549,5.000000
55013,[54055],549,6.000000
55014,[54087],549,4.500000
55015,[54080],549,8.000000
55016,[54096],549,4.500000
55017,[54055],549,7.000000
55018,[54053],549,8.500000
55019,[54088],549,3.500000
55020,[54002],549,8.500000
55021,[54011],549,13.000000
55022,[54002],549,8.500000
55023,[54087],549,4.500000
55024,[54087],549,4.500000
55025,[54020],549,6.000000
55026,[54055],549,6.000000
55027,[54080],549,6.500000
55028,[54087],549,8.500000
55029,[54080],549,7.500000
55030,[54055],549,6.500000
55031,[54080],549,5.000000
55032,[54020],549,5.000000
55033,[54053],549,4.500000
55034,[54080],549,7.000000
55035,[54011],549,12.500000
55036,[54080],549,2.000000
55037,[54087],549,3.500000
55038,[54054],549,5.000000
55039,[54087],549,5.000000
55040,[54053],549,8.000000
55041,[54053],549,5.000000
55042,[54088],549,5.000000
55043,[54024],549,5.500000
55044,[54024],549,5.500000
55045,[54008],549,2.500000
55046,[54053],549,5.000000
55047,[54020],549,5.000000
55048,[54024],549,7.000000
55049,[54087],549,0.500000
55050,[54054],549,3.500000
55051,[54011],549,4.500000
55052,[54008],549,6.500000
55053,[54096],549,3.000000
55054,[54024],549,10.000000
55055,[54080],549,6.000000
55056,[54055],549,9.000000
55057,[54087],549,6.000000
55058,[54011],549,6.000000
55059,[54053],549,10.000000
55060,[54011],549,10.000000
55061,[54080],549,6.000000
55062,[54011],549,4.500000
55063,[54087],549,4.500000
55064,[54020],549,5.000000
55065,[54088],549,3.000000
55066,[54080],549,4.500000
55067,[54024],549,5.500000
55068,[54002],549,6.500000
55069,[54087],549,4.000000
55070,[54011],549,4.000000
55071,[54067],549,4.000000
55072,[54052],549,9.000000
55073,[54024],549,4.500000
55074,[54087],549,7.000000
55075,[54024],549,5.500000
55076,[54080],549,6.500000
55077,[54011],549,6.000000
55078,[54087],549,8.000000
55079,[54011],549,3.000000
55080,[54008],549,2.500000
55081,[54053],549,7.500000
55082,[54008],549,9.500000
55083,[54087],549,6.500000
55084,[54080],549,8.000000
55085,[54080],549,9.500000
55086,[54087],549,4.000000
55087,[54087],549,4.000000
55088,[54096],549,15.000000
55089,[54055],549,4.500000
55090,[54080],549,4.500000
55091,[54020],549,7.000000
55092,[54067],549,5.000000
55093,[54087],549,5.500000
55094,[54055],549,8.000000
55095,[54087],549,5.500000
55096,[54088],549,2.000000
55097,[54020],549,6.500000
55098,[54024],549,9.500000
55099,[54008],549,7.000000
55100,[54054],549,4.000000
56001,[55004],559,9.500000
56002,[55094],559,5.500000
56003,[55052],559,3.500000
56004,[55046],559,7.500000
56005,[55095],559,8.500000
56006,[55001],559,4.500000
56007,[55001],559,3.500000
56008,[55052],559,8.500000
56009,[55096],559,5.500000
56010,[55059],559,6.000000
56011,[55096],559,4.500000
56012,[55067],559,6.500000
56013,[55093],559,6.000000
56014,[55096],559,3.500000
56015,[55096],559,2.500000
56016,[55067],559,1.000000
56017,[55096],559,10.000000
56018,[55001],559,8.000000
56019,[55095],559,5.500000
56020,[55052],559,8.000000
56021,[55059],559,2.000000
56022,[55095],559,4.000000
56023,[55095],559,4.500000
56024,[55046],559,5.000000
56025,[55018],559,10.000000
56026,[55028],559,9.500000
56027,[55095],559,2.000000
56028,[55095],559,7.500000
56029,[55067],559,6.000000
56030,[55022],559,8.000000
56031,[55001],559,7.000000
56032,[55046],559,8.000000
56033,[55067],559,0.000000
56034,[55001],559,4.000000
56035,[55096],559,5.500000
56036,[55095],559,4.500000
56037,[55001],559,4.500000
56038,[55022],559,6.000000
56039,[55096],559,8.000000
56040,[55093],559,3.500000
56041,[55036],559,4.000000
56042,[55046],559,5.500000
56043,[55095],559,4.500000
56044,[55046],559,4.000000
56045,[55001],559,5.000000
56046,[55052],559,5.500000
56047,[55095],559,4.000000
56048,[55052],559,8.000000
56049,[55052],559,4.000000
56050,[55095],559,2.000000
56051,[55059],559,6.000000
56052,[55022],559,6.500000
56053,[55096],559,7.500000
56054,[55028],559,5.000000
56055,[55001],559,6.500000
